comment_id,sentimiento,prob_neg,prob_neu,prob_pos
UgyEM7_iOGkWV0SbNuB4AaABAg,NEG,0.9573125243186951,0.03897642716765404,0.0037110804114490747
UgyFSrjeDvPsB0fKUdp4AaABAg,POS,0.027172457426786423,0.16109275817871094,0.8117347955703735
UgyHHYcKhbzXr6xEjth4AaABAg,NEU,0.15503692626953125,0.4777681827545166,0.36719492077827454
UgyHIuxG8A2lYDRB6vh4AaABAg,NEG,0.9232841730117798,0.06304491311311722,0.013670914806425571
UgyHIuxG8A2lYDRB6vh4AaABAg.A_zEyCTHfWFA_zWovudn2B,NEG,0.9270396828651428,0.06429240852594376,0.008667861111462116
UgyHcSyWHx2SKCg6db14AaABAg,NEG,0.9720025062561035,0.02392052859067917,0.004076937213540077
UgyIX1zx3bbc9DsK8VR4AaABAg,NEG,0.9789384603500366,0.017893489450216293,0.0031680178362876177
UgyIfQ-oDt0uVFZIq9d4AaABAg,NEG,0.8736498951911926,0.1047729104757309,0.021577248349785805
UgyIteBIiYe7DjUN3554AaABAg,NEU,0.20341508090496063,0.47786208987236023,0.31872284412384033
UgyJ7QRY-X3DsJC-t-p4AaABAg,POS,0.04641065374016762,0.43664979934692383,0.5169395208358765
UgyJnStLEHxVNbAfd0p4AaABAg,NEG,0.4518207609653473,0.4445933401584625,0.10358591377735138
UgyMRj1sNq6Xkrqepst4AaABAg,NEG,0.9760298728942871,0.01968298852443695,0.004287143237888813
UgyN-BmjI1Qyr5moi-x4AaABAg,NEG,0.7800400257110596,0.1894480139017105,0.030511997640132904
UgyNuIQ1W1M3g8ut6314AaABAg,NEG,0.9747358560562134,0.019475115463137627,0.005789049901068211
UgyOyo4VyMiMOhqOkGd4AaABAg,NEG,0.8110068440437317,0.17836925387382507,0.010623915120959282
UgyPm-2rnRLPav43Bt14AaABAg,POS,0.005116691812872887,0.03140313923358917,0.9634802341461182
UgyQQbXS_Q_JYcSefap4AaABAg,NEU,0.4231609106063843,0.5370840430259705,0.03975500538945198
UgyQxncw9dtHgZFgp014AaABAg,POS,0.002790755359455943,0.022867660969495773,0.974341630935669
UgyRmKHMG-ygpot6nY14AaABAg,NEG,0.6793686151504517,0.23426489531993866,0.08636645972728729
UgyS31-ujtXB5VmjBRV4AaABAg,NEG,0.8485836386680603,0.12252920866012573,0.028887148946523666
UgySlQlmZmrLAq5JsLx4AaABAg,NEG,0.6556767821311951,0.280200332403183,0.06412284821271896
UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,NEG,0.9636765718460083,0.02795303799211979,0.00837030727416277
UgySttznhywvGXZyF-N4AaABAg,POS,0.005462084896862507,0.03432689607143402,0.9602110385894775
UgyVLVHQ4zNBKTTDxtp4AaABAg,NEG,0.9356069564819336,0.05952362343668938,0.004869391676038504
UgyWzgDknElvfn9oFJZ4AaABAg,NEG,0.7635283470153809,0.20539379119873047,0.03107788786292076
UgyX06qZFc3cNK6223J4AaABAg,NEG,0.9690243005752563,0.02654961869120598,0.004426002036780119
UgyXTA5oFwzI70TKCUd4AaABAg,NEG,0.8698673248291016,0.12069332599639893,0.009439349174499512
UgyYPJkzW5rbOUI_vcd4AaABAg,POS,0.008101851679384708,0.06980478018522263,0.922093391418457
UgyYRHeJlfB9VF69LSp4AaABAg,POS,0.0027416071388870478,0.02376164123415947,0.9734967947006226
UgyYaWYhDStGYWDGkb94AaABAg,NEU,0.4064672291278839,0.5647931694984436,0.028739597648382187
UgyYh5BUgByoCy2qNBR4AaABAg,NEG,0.9343360066413879,0.06151619926095009,0.004147735890001059
UgyZ2zEvW_CClk8k15F4AaABAg,POS,0.015963342040777206,0.08685185760259628,0.8971847891807556
Ugy_6i8lJAd2eVIRNjx4AaABAg,POS,0.011400680989027023,0.0721491202712059,0.9164502024650574
Ugy__nsWCBggw9EzOUd4AaABAg,NEG,0.8966668248176575,0.09545508027076721,0.007878129370510578
Ugy__nsWCBggw9EzOUd4AaABAg.A7lbRpGUZoHA7nJxaD37u-,NEU,0.2423507124185562,0.4796285331249237,0.2780207395553589
Ugy_ejYOfCK6ERWL_dt4AaABAg,NEG,0.9492124319076538,0.04863196238875389,0.0021555733401328325
Ugy_hCCLd8GwWbnIbsd4AaABAg,NEU,0.09519913047552109,0.48564407229423523,0.4191567897796631
Ugyav8Au2cT8yVfYgp54AaABAg,NEG,0.5536413788795471,0.43119576573371887,0.015162840485572815
Ugyb2uIeZGcNljNqap94AaABAg,NEG,0.9818130731582642,0.013551648706197739,0.004635313060134649
UgycKHbiLBi0WcSs8sh4AaABAg,NEG,0.9014133214950562,0.08689159899950027,0.011695095337927341
UgyciTatiqHr2BpFTqJ4AaABAg,NEU,0.02524409256875515,0.5814414024353027,0.39331451058387756
UgydkbyzemdvsBJrYxt4AaABAg,NEG,0.8079641461372375,0.18304619193077087,0.008989621885120869
UgyeTw07aydjDqK4crN4AaABAg,POS,0.007245315238833427,0.11900820583105087,0.8737464547157288
Ugyeb8_nptWKXnFXH8F4AaABAg,NEG,0.8387603759765625,0.14967653155326843,0.01156308688223362
Ugyejets0FNr0Zh-VuZ4AaABAg,NEG,0.9859070777893066,0.011914774775505066,0.0021781325340270996
UgyfMf4MkQsDKavjbLV4AaABAg,NEG,0.9383216500282288,0.048771701753139496,0.012906543910503387
UgyhYgz2ilvm1-T5IW94AaABAg,NEG,0.9817517399787903,0.015734579414129257,0.0025136545300483704
UgyiGiWPuiTR2hkzmVd4AaABAg,NEG,0.9015112519264221,0.0880730003118515,0.010415730066597462
UgyiegHTZAVz8J4Ogvt4AaABAg,POS,0.005995112005621195,0.03189002349972725,0.9621148109436035
UgyihMW-pXKI2cEDqWx4AaABAg,NEG,0.9338787794113159,0.05554402247071266,0.010577126406133175
UgyisqlInC7oBNbU95Z4AaABAg,NEU,0.05695091560482979,0.7149750590324402,0.22807399928569794
Ugyk3PqfIuDEuXyeb494AaABAg,NEG,0.8753825426101685,0.10846753418445587,0.016149867326021194
UgykKTDDGdoiNQIuYJd4AaABAg,NEG,0.8528889417648315,0.11906158924102783,0.02804945781826973
UgymHCpILRINq5oT_7B4AaABAg,POS,0.047047775238752365,0.34528255462646484,0.6076696515083313
UgymHZwhYtsW9EYkxdl4AaABAg,NEU,0.3904002010822296,0.5623553991317749,0.047244396060705185
Ugynh0Cq17X889qHS0J4AaABAg,NEG,0.8701311349868774,0.11069533973932266,0.01917353831231594
UgyoRKhs1yP8oKoD3uh4AaABAg,NEG,0.626069188117981,0.31582194566726685,0.05810875445604324
UgyoglGwyV2PhIAvHdt4AaABAg,NEU,0.11425751447677612,0.4531781077384949,0.43256431818008423
UgyqA5EpXnBPn_uH-KB4AaABAg,NEG,0.9263226985931396,0.06603561341762543,0.0076417215168476105
Ugyr_-OfFbHlc9uWhg94AaABAg,NEG,0.8843995928764343,0.09828231483697891,0.01731816679239273
UgysnIFZt6-_f2iGbid4AaABAg,POS,0.08902058005332947,0.4117964506149292,0.49918296933174133
UgysqnYM0p-_jyWisMJ4AaABAg,NEU,0.08986472338438034,0.7469236254692078,0.16321168839931488
UgysslM7dkNnQ1JT7Mh4AaABAg,POS,0.009273557923734188,0.08290081471204758,0.9078255891799927
UgyuZ00FMdgmao7sNMx4AaABAg,NEG,0.9742350578308105,0.02180137112736702,0.0039635319262743
Ugyuk_4Gq9tbJjGZVRl4AaABAg,NEG,0.9722921252250671,0.024102987721562386,0.0036049196496605873
UgyvMO5z1LjtvyRIIxd4AaABAg,NEG,0.5704160928726196,0.4039144814014435,0.025669468566775322
UgyvSxtnuw9xRiNU5tl4AaABAg,NEG,0.9324464201927185,0.040159255266189575,0.027394350618124008
UgyxvyPVCur3jgc_1mx4AaABAg,NEG,0.9741942882537842,0.019862571731209755,0.00594315305352211
UgyypM6Ts6Ut_EuFcdN4AaABAg,NEG,0.9705045819282532,0.02247428521513939,0.0070211151614785194
Ugyyx5lXrgFXsraCIMh4AaABAg,NEG,0.67546147108078,0.31276971101760864,0.011768808588385582
UgyzKNq94Z4Y2GSth514AaABAg,NEU,0.07674253731966019,0.6075899600982666,0.3156675100326538
Ugyzgy-Lqlq6CTb4GPB4AaABAg,NEG,0.9356860518455505,0.056392520666122437,0.007921443320810795
UgyzzIxBoO0_7kX1EWJ4AaABAg,NEG,0.9826697111129761,0.014484325423836708,0.002845992101356387
Ugz-XNtfLx0lzcoHUXN4AaABAg,NEG,0.960017204284668,0.029187608510255814,0.010795209556818008
Ugz158DoUO_zyZlglG14AaABAg,NEU,0.3435361981391907,0.5069615840911865,0.1495022177696228
Ugz1TFgP101cP3SQAW94AaABAg,NEG,0.9564725756645203,0.038179006427526474,0.0053483485244214535
Ugz1VUKAy1iuwk_x2jN4AaABAg,NEU,0.07585088163614273,0.8709692358970642,0.053179915994405746
Ugz1kbHjtN-jQUk3sWd4AaABAg,NEG,0.9665883183479309,0.030428556725382805,0.0029832173604518175
Ugz200h27x5RIAnswQd4AaABAg,NEG,0.9390532970428467,0.055985331535339355,0.004961405415087938
Ugz26waEPWK6VtsenFZ4AaABAg,POS,0.06756091862916946,0.3993941843509674,0.5330449342727661
Ugz26waEPWK6VtsenFZ4AaABAg.ALglV0O_2mtALgq1_mUSB_,NEU,0.21251942217350006,0.7503017783164978,0.037178777158260345
Ugz2Y0LOPaJfoV8R01d4AaABAg,NEU,0.1846514493227005,0.6434850692749023,0.17186339199543
Ugz5OziU6YjREVjZJUZ4AaABAg,NEG,0.9652059674263,0.027914326637983322,0.006879692431539297
Ugz6naDsqtHsbONkRBl4AaABAg,NEG,0.7750394940376282,0.202821284532547,0.02213926985859871
Ugz76M4X7jXyiAqAC_d4AaABAg,NEU,0.046395622193813324,0.8850530385971069,0.06855133175849915
Ugz76M4X7jXyiAqAC_d4AaABAg.A7j4tx1RMDbA7oQQlZnZR4,NEG,0.5918240547180176,0.3725627064704895,0.03561322018504143
Ugz7WPxTOQEwmZpnx_V4AaABAg,NEG,0.805343508720398,0.18066327273845673,0.013993216678500175
Ugz8BbgcucTeHAjfvqJ4AaABAg,POS,0.005070048850029707,0.07851932942867279,0.9164105653762817
Ugz8fJcHTKHoEWJPwWt4AaABAg,NEU,0.22096560895442963,0.7303741574287415,0.048660214990377426
Ugz8hBV9j2KQGtMhPUR4AaABAg,NEG,0.8151355385780334,0.1439974308013916,0.04086704179644585
Ugz8pKFUmjVv-zF8lvJ4AaABAg,NEG,0.9485925436019897,0.04397399723529816,0.007433392107486725
UgzBnKyfiTTp9djPTh54AaABAg,POS,0.010287641547620296,0.2186492532491684,0.7710630893707275
UgzBpiHQkRpqfeyCDwd4AaABAg,NEG,0.9797906279563904,0.01602148823440075,0.004187817685306072
UgzDFSLs4n_6XtQjgjZ4AaABAg,POS,0.021901143714785576,0.1630305051803589,0.8150683045387268
UgzDK8qo7Il1yafNllJ4AaABAg,POS,0.021606113761663437,0.2457943856716156,0.7325994372367859
UgzESrzC3abcN60poBF4AaABAg,POS,0.00531962001696229,0.13839519023895264,0.8562851548194885
UgzFOdujc0-cy9W1Uv14AaABAg,NEG,0.8943498134613037,0.09233127534389496,0.013318892568349838
UgzGYzecKVZyDzajKPV4AaABAg,NEG,0.7855480313301086,0.20070891082286835,0.013743109069764614
UgzH_SOr2gGO_dDna5J4AaABAg,NEG,0.9397652745246887,0.04033854976296425,0.01989622972905636
UgzJ85lM1ogkB4KOk2d4AaABAg,NEG,0.9791271090507507,0.01622331328690052,0.004649609327316284
UgzKcy6Zr6Ele2EAo6J4AaABAg,POS,0.00558608490973711,0.08799674361944199,0.9064171314239502
UgzL_lyzP1gwPdnVQ3Z4AaABAg,POS,0.006141846999526024,0.043518733233213425,0.9503394365310669
UgzMXsCXt9Lh-tk3fZd4AaABAg,POS,0.25584739446640015,0.27108094096183777,0.4730716645717621
UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,POS,0.01868552714586258,0.15930260717868805,0.8220118880271912
UgzM_dw7xZDkJJ8eYQ94AaABAg,NEG,0.6588799357414246,0.30907905101776123,0.03204091638326645
UgzMppllQcjsXkBLgiZ4AaABAg,NEG,0.8680897951126099,0.12120252102613449,0.010707645677030087
UgzOB-KAGGElQGAPxEZ4AaABAg,NEG,0.9705830812454224,0.025960329920053482,0.003456666599959135
UgzOGr7KGQ9pa-CJdgN4AaABAg,NEG,0.9248942732810974,0.0689811259508133,0.006124565377831459
UgzOYjc2Ii04ZArW7vF4AaABAg,NEG,0.7932334542274475,0.19191324710845947,0.014853296801447868
UgzOeIbOqa0dhaWyj_B4AaABAg,POS,0.03428975120186806,0.2135649472475052,0.7521452903747559
UgzPExq20lnf7-8d7_p4AaABAg,POS,0.08729813247919083,0.2081688642501831,0.7045329809188843
UgzQTWwjC_XVPUNxuXp4AaABAg,NEG,0.9549195170402527,0.0386468730866909,0.006433662958443165
UgzRlz8OqalaHh8EnUl4AaABAg,NEU,0.2682356536388397,0.494384765625,0.23737958073616028
UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,NEG,0.6987630128860474,0.22484156489372253,0.07639538496732712
UgzRyWsi9Ed1wsXKgwd4AaABAg,POS,0.0077590662986040115,0.04705981910228729,0.945181131362915
UgzSjpcAY2zvJ6i-poh4AaABAg,NEG,0.7439435124397278,0.22535818815231323,0.030698323622345924
UgzSu6dFpC7PrEYl7AF4AaABAg,NEG,0.9328250288963318,0.060851678252220154,0.006323404610157013
UgzT_1dx4pvgJTFMsnZ4AaABAg,NEU,0.23061321675777435,0.6183149814605713,0.15107181668281555
UgzTqBd3og9IPuVu3o94AaABAg,NEG,0.9419182538986206,0.0502106212079525,0.007871071808040142
UgzU2eLo006-Cz6rYLZ4AaABAg,NEG,0.8759531378746033,0.1204179897904396,0.0036288308911025524
UgzVRaRar_M-cPPi92x4AaABAg,NEG,0.5962641835212708,0.3593136966228485,0.04442218318581581
UgzVSZ19e2Cc28bFi-94AaABAg,NEG,0.8573841452598572,0.08753231912851334,0.055083513259887695
UgzVsPOuFAogocL8wKB4AaABAg,POS,0.005623912438750267,0.11763183772563934,0.8767442107200623
UgzWNBqTQMz8ba4pbUd4AaABAg,NEG,0.8749882578849792,0.11868888884782791,0.006322889588773251
UgzWNJK42U_F1IKlwwh4AaABAg,NEG,0.9662943482398987,0.025103505700826645,0.008602139540016651
UgzWs20muY6Ghm9Z7094AaABAg,POS,0.04664460942149162,0.19163557887077332,0.761719822883606
UgzXDN6uNEworKy3uqZ4AaABAg,NEU,0.0230876374989748,0.6439628005027771,0.33294954895973206
UgzYz6n8mPI0dBWsP2h4AaABAg,NEG,0.5209766030311584,0.43403348326683044,0.044989943504333496
UgzZMPOIKJlwEpgh7zd4AaABAg,NEG,0.7827906012535095,0.20706257224082947,0.010146808810532093
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaBRkGrUAJI,NEU,0.1877751350402832,0.7816064357757568,0.03061843104660511
UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaCH5adXxCo,NEG,0.8569008111953735,0.10553326457738876,0.03756597638130188
UgzZc-W-gVj1t4SXc-54AaABAg,POS,0.027607735246419907,0.3168787658214569,0.6555134654045105
UgzaTUgOy4ekC0xQoFt4AaABAg,NEU,0.3261435627937317,0.6006971597671509,0.07315920293331146
UgzaWev1Ju6338Y7Ehl4AaABAg,POS,0.006266353651881218,0.17094413936138153,0.8227894902229309
UgzaWev1Ju6338Y7Ehl4AaABAg.A3Wof66r37mA3WrEtkJyep,NEU,0.35225436091423035,0.528963565826416,0.11878203600645065
Ugzb66mq9Rv0T7aalfJ4AaABAg,NEG,0.6570690274238586,0.2680172324180603,0.07491370290517807
UgzcJTEHjaN8bEV8Hfd4AaABAg,NEG,0.9800772070884705,0.015663351863622665,0.004259472247213125
UgzcVyiuFGJ0Yv0C4Zt4AaABAg,NEG,0.6038219928741455,0.35269343852996826,0.043484531342983246
Ugzd2CVlJWOmHWBPSkN4AaABAg,NEG,0.9763292074203491,0.01654447242617607,0.007126282900571823
UgzeCbhVJhOJATewi5J4AaABAg,NEU,0.4305974841117859,0.4702310562133789,0.09917141497135162
UgzfLTatI6lJD6Z_u_94AaABAg,POS,0.005019481759518385,0.07031489908695221,0.924665629863739
UgzfXuFsM8L3Qt6qWJV4AaABAg,NEG,0.9561845660209656,0.03722449019551277,0.00659100990742445
Ugzfc9D5wlSKYgY5Jrh4AaABAg,NEG,0.7651814818382263,0.21747544407844543,0.01734307035803795
Ugzfc9D5wlSKYgY5Jrh4AaABAg.Aa9bbFyRF_AAaB_C3DtL_L,NEG,0.8806573152542114,0.09981244057416916,0.01953021064400673
Ugzhc5zg6rDOR3ltTAZ4AaABAg,POS,0.030125834047794342,0.24646414816379547,0.7234100699424744
UgzhjFXjeUslGQMZ7KB4AaABAg,NEG,0.7939882278442383,0.17382852733135223,0.032183293253183365
UgzhtSisQXcyX7bqkzB4AaABAg,NEG,0.9514305591583252,0.03648286312818527,0.012086672708392143
Ugzi82q6lRyjtKUL5lV4AaABAg,NEG,0.8982052206993103,0.07795634120702744,0.023838434368371964
Ugzin8yr1Zz1k47GsSp4AaABAg,NEG,0.4353407621383667,0.42012158036231995,0.14453768730163574
UgzjFGboqNxQ7BcH0bZ4AaABAg,POS,0.006863821297883987,0.07084499299526215,0.9222911596298218
UgzjqVqTKYeOrM1kW0F4AaABAg,NEU,0.20075291395187378,0.5706137418746948,0.2286333292722702
Ugzk5XnOVKoVj8FiOCB4AaABAg,NEG,0.6866446733474731,0.29417234659194946,0.019182955846190453
UgzlqevYeQWpdUl_KON4AaABAg,NEG,0.9535322189331055,0.04025754705071449,0.006210210267454386
Ugzm7wFhhdctNQt_ubl4AaABAg,POS,0.06848808377981186,0.379763662815094,0.5517483353614807
UgzmBKXDgncBFsDjRwd4AaABAg,NEG,0.66717928647995,0.29404374957084656,0.0387769415974617
UgzmBVMoFVO53-_ZZ-54AaABAg,POS,0.023982638493180275,0.08837521821260452,0.8876421451568604
UgzpHaLJJjoD9FnKO6p4AaABAg,POS,0.012749670073390007,0.09586741775274277,0.8913828730583191
UgzpdnDQDBV6UZ96GZh4AaABAg,NEG,0.9006650447845459,0.07787038385868073,0.021464547142386436
UgzpzyaFY6F6IdFxzk14AaABAg,NEG,0.6496427655220032,0.3369038701057434,0.013453325256705284
UgzrrbkpudLqNqr7s6R4AaABAg,NEG,0.7819759845733643,0.20592352747917175,0.012100506573915482
Ugzs8eXa8mdQ8wlS4FZ4AaABAg,POS,0.0024124211631715298,0.01956966519355774,0.9780178666114807
UgztKpwRx20oET8wGLJ4AaABAg,NEG,0.7728756666183472,0.17624583840370178,0.05087846890091896
UgzuugQO6qMSbkVsdGp4AaABAg,NEU,0.055426351726055145,0.8852434158325195,0.05933021381497383
UgzvKLXKEkVzjn_XRHp4AaABAg,NEG,0.9698033332824707,0.02565773017704487,0.004538933280855417
UgzwvEpQc3M_AWvNDad4AaABAg,POS,0.0051336344331502914,0.025574205443263054,0.969292163848877
Ugzx7TTfRu5S-pT0LuZ4AaABAg,NEG,0.648434042930603,0.3222980499267578,0.0292679350823164
UgzxhrnRAMNePfy6u7J4AaABAg,NEU,0.3289961516857147,0.35480859875679016,0.31619521975517273
UgzzpE27HS1dmWfyATJ4AaABAg,POS,0.04954572021961212,0.32703709602355957,0.6234171986579895
